ResId,Res_rating,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score
176237,7.1,Đối Diện 120C1 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.4,6.8,6.2
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
661231,6.9,175 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.6,7.4,6.9,6.6,6.4
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1000033385,10.0,"100 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
109338,6.4,66 Duy Tân,Quận Cầu Giấy,Hà Nội,7.1,6.7,6.6,5.9,5.7
1080315,9.8,108A8 Tập Thể Nghĩa Tân,Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.5
724505,7.3,"Tòa Nhà CTM, 139 Cầu Giấy",Quận Cầu Giấy,Hà Nội,7.4,7.3,7.3,7.2,7.1
786256,6.7,199 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.7,6.6,5.9
786256,6.7,199 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.7,6.6,5.9
52221,6.9,1A Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,6.9,6.9,6.8,6.8
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
67881,6.6,32 Ngõ 92 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.0,6.7,6.6,6.6,5.9
67881,6.6,32 Ngõ 92 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.0,6.7,6.6,6.6,5.9
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
648768,7.6,"37 TT ĐH Thương Mại, Dương Khuê",Quận Cầu Giấy,Hà Nội,10.0,8.0,8.0,6.0,6.0
779855,7.6,253 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.8,7.8,7.6,7.6,7.2
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
702137,9.1,89 Trung Hòa,Quận Cầu Giấy,Hà Nội,9.4,9.3,9.3,8.7,8.6
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
67881,6.6,32 Ngõ 92 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.0,6.7,6.6,6.6,5.9
952231,8.0,101 B7 Tô Hiệu (Đối Diện 149 Tô Hiệu),Quận Cầu Giấy,Hà Nội,8.8,8.3,7.8,7.8,7.4
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
702137,9.1,89 Trung Hòa,Quận Cầu Giấy,Hà Nội,9.4,9.3,9.3,8.7,8.6
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
702137,9.1,89 Trung Hòa,Quận Cầu Giấy,Hà Nội,9.4,9.3,9.3,8.7,8.6
127222,6.5,83 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,7.1,6.8,6.5,6.1,5.8
52221,6.9,1A Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,6.9,6.9,6.8,6.8
284687,7.3,72 Trương Công Giai,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.3,7.1,7.0
284687,7.3,72 Trương Công Giai,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.3,7.1,7.0
284687,7.3,72 Trương Công Giai,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.3,7.1,7.0
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
284687,7.3,72 Trương Công Giai,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.3,7.1,7.0
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
779855,7.6,253 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.8,7.8,7.6,7.6,7.2
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
264500,7.0,"Tầng 2, 2 Hồ Tùng Mậu",Quận Cầu Giấy,Hà Nội,7.2,7.2,7.1,7.0,6.7
714986,7.2,"Tầng 5 & 6, 10 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.1,7.8,7.3,6.6,6.4
714986,7.2,"Tầng 5 & 6, 10 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.1,7.8,7.3,6.6,6.4
714986,7.2,"Tầng 5 & 6, 10 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.1,7.8,7.3,6.6,6.4
1104949,8.8,"81 Ngõ 193 Trung Kính, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.0
672548,7.2,10 Lô 1B Vũ Phạm Hàm,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.1,7.1,7.0
742531,8.2,108 C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,8.1,8.0
1036670,9.5,"25A20 Nghĩa Tân, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.7,9.5,9.5,9.5,9.4
742531,8.2,108 C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,8.1,8.0
157396,8.0,100 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.7,8.5,7.9,7.7,7.2
157396,8.0,100 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.7,8.5,7.9,7.7,7.2
742531,8.2,108 C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,8.1,8.0
742531,8.2,108 C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,8.1,8.0
742531,8.2,108 C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,8.1,8.0
229633,6.9,Đối Diện 431 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.3,7.3,7.0,6.1,5.8
787224,9.1,43/44 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,9.3,9.3,9.0,9.0,9.0
787224,9.1,43/44 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,9.3,9.3,9.0,9.0,9.0
787224,9.1,43/44 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,9.3,9.3,9.0,9.0,9.0
787224,9.1,43/44 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,9.3,9.3,9.0,9.0,9.0
672548,7.2,10 Lô 1B Vũ Phạm Hàm,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.1,7.1,7.0
672548,7.2,10 Lô 1B Vũ Phạm Hàm,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.1,7.1,7.0
713913,7.1,27 Vũ Phạm Hàm,Quận Cầu Giấy,Hà Nội,7.4,7.2,7.1,7.0,7.0
672548,7.2,10 Lô 1B Vũ Phạm Hàm,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.1,7.1,7.0
1104949,8.8,"81 Ngõ 193 Trung Kính, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.0
263327,6.8,3 Ngõ 6 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.2,7.0,6.8,6.7,6.2
263327,6.8,3 Ngõ 6 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.2,7.0,6.8,6.7,6.2
263327,6.8,3 Ngõ 6 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.2,7.0,6.8,6.7,6.2
263327,6.8,3 Ngõ 6 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.2,7.0,6.8,6.7,6.2
14972,6.1,"Tầng 2, 38  Cầu Giấy",Quận Cầu Giấy,Hà Nội,6.6,6.1,6.1,5.9,5.7
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
14972,6.1,"Tầng 2, 38  Cầu Giấy",Quận Cầu Giấy,Hà Nội,6.6,6.1,6.1,5.9,5.7
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
1058679,8.6,"26 Tổ 17 Tập Thể Xiếc, Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,8.7,8.3,8.0
875531,8.2,"78 Cầu Giấy, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.6,8.3,8.1,8.1,7.8
40332,6.6,104 -105B C3 Tập Thể Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.0,6.8,6.6,6.4,6.1
40332,6.6,104 -105B C3 Tập Thể Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.0,6.8,6.6,6.4,6.1
1058679,8.6,"26 Tổ 17 Tập Thể Xiếc, Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,8.7,8.3,8.0
182338,5.4,120A15 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,6.0,6.0,5.7,4.9,4.3
214664,7.8,34 Đồng Bông,Quận Cầu Giấy,Hà Nội,8.7,8.0,7.7,7.3,7.3
182338,5.4,120A15 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,6.0,6.0,5.7,4.9,4.3
99054,7.4,2 Ngõ 23 Xuân Thủy,Quận Cầu Giấy,Hà Nội,7.9,7.7,7.6,7.1,6.6
182338,5.4,120A15 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,6.0,6.0,5.7,4.9,4.3
99054,7.4,2 Ngõ 23 Xuân Thủy,Quận Cầu Giấy,Hà Nội,7.9,7.7,7.6,7.1,6.6
99054,7.4,2 Ngõ 23 Xuân Thủy,Quận Cầu Giấy,Hà Nội,7.9,7.7,7.6,7.1,6.6
99054,7.4,2 Ngõ 23 Xuân Thủy,Quận Cầu Giấy,Hà Nội,7.9,7.7,7.6,7.1,6.6
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
936685,7.2,107 A15 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,9.0,8.0,8.0,5.5,5.5
992952,9.0,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
269978,3.5,3 Chùa Hà,Quận Cầu Giấy,Hà Nội,5.0,5.0,4.0,2.0,1.5
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
221742,1.6,"C03 Ngõ 69 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,1.6,1.6,1.6,1.6,1.6
153116,6.8,41 Trần Đăng Ninh ,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.5,6.1
153116,6.8,41 Trần Đăng Ninh ,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.5,6.1
153116,6.8,41 Trần Đăng Ninh ,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.5,6.1
153116,6.8,41 Trần Đăng Ninh ,Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.5,6.1
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
963295,5.4,5 Ngõ 199 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.7,7.3,4.7,3.7,3.7
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
964572,8.8,219 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.0,8.9,8.7,8.7,8.6
907504,6.1,"Tầng 5, Vincom Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.9,6.1,6.1,5.3,5.2
907504,6.1,"Tầng 5, Vincom Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.9,6.1,6.1,5.3,5.2
690160,4.2,100 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,5.7,5.0,3.8,3.7,3.1
242131,7.4,"108 Nguyễn Khánh Toàn, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.3,7.2
690160,4.2,100 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,5.7,5.0,3.8,3.7,3.1
242131,7.4,"108 Nguyễn Khánh Toàn, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.3,7.2
242131,7.4,"108 Nguyễn Khánh Toàn, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.3,7.2
668646,6.3,79 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,6.5,6.5,6.2,6.2,6.1
907504,6.1,"Tầng 5, Vincom Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.9,6.1,6.1,5.3,5.2
1104949,8.8,"81 Ngõ 193 Trung Kính, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.0
1056643,8.2,"132 Trung Hòa, P. Yên Hòa ",Quận Cầu Giấy,Hà Nội,9.0,9.0,8.0,8.0,7.0
659718,8.6,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,9.8,9.2,8.4,7.8,7.8
185165,7.1,"TT Đại Học Thương Mại, Mai Dịch",Quận Cầu Giấy,Hà Nội,7.5,7.5,7.0,7.0,6.5
725293,6.3,70 Trung Hòa,Quận Cầu Giấy,Hà Nội,7.0,6.8,6.3,6.0,5.5
668646,6.3,79 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,6.5,6.5,6.2,6.2,6.1
798642,7.2,79 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,7.8,7.4,7.0,7.0,6.8
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
798642,7.2,79 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,7.8,7.4,7.0,7.0,6.8
126583,7.1,161 Yên Hòa,Quận Cầu Giấy,Hà Nội,7.7,7.3,7.3,6.7,6.3
772079,8.3,Cuối Ngõ 60 Dương Khuê,Quận Cầu Giấy,Hà Nội,9.0,8.6,8.6,7.8,7.4
100187,6.6,101B A14 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.0,6.9,6.6,6.5,6.2
772079,8.3,Cuối Ngõ 60 Dương Khuê,Quận Cầu Giấy,Hà Nội,9.0,8.6,8.6,7.8,7.4
772079,8.3,Cuối Ngõ 60 Dương Khuê,Quận Cầu Giấy,Hà Nội,9.0,8.6,8.6,7.8,7.4
772079,8.3,Cuối Ngõ 60 Dương Khuê,Quận Cầu Giấy,Hà Nội,9.0,8.6,8.6,7.8,7.4
772079,8.3,Cuối Ngõ 60 Dương Khuê,Quận Cầu Giấy,Hà Nội,9.0,8.6,8.6,7.8,7.4
186263,7.2,"Tầng 1, Toà Nhà TTC, 19 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.0,6.7
186263,7.2,"Tầng 1, Toà Nhà TTC, 19 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.0,6.7
186263,7.2,"Tầng 1, Toà Nhà TTC, 19 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.0,6.7
100187,6.6,101B A14 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.0,6.9,6.6,6.5,6.2
186263,7.2,"Tầng 1, Toà Nhà TTC, 19 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.0,6.7
186263,7.2,"Tầng 1, Toà Nhà TTC, 19 Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.0,6.7
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
169875,7.4,20 Ngõ 165 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.2,7.2,7.2,7.2
194876,7.2,100 Trung Kính,Quận Cầu Giấy,Hà Nội,7.4,7.3,7.3,7.2,6.7
668646,6.3,79 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,6.5,6.5,6.2,6.2,6.1
659184,7.6,25 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.9,7.9,7.4,7.4,7.2
659184,7.6,25 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.9,7.9,7.4,7.4,7.2
1020982,7.1,24 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.4,7.0,6.6,6.6
659184,7.6,25 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.9,7.9,7.4,7.4,7.2
1020982,7.1,24 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.1,7.4,7.0,6.6,6.6
38292,7.6,112 C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.8,7.4,6.6
986857,10.0,"Nhà N5A, Ngõ 48 Lê Văn Lương",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
89729,5.9,6 Ngõ 76 Mai Dịch,Quận Cầu Giấy,Hà Nội,6.1,6.1,5.9,5.8,5.5
726012,6.9,23 Trung Hòa,Quận Cầu Giấy,Hà Nội,7.5,7.1,7.1,7.0,5.9
1043327,8.8,"3 Ngõ 216 Trung Kính, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,9.0,9.0,8.7,8.7,8.7
959548,7.1,2 Khúc Thừa Dụ,Quận Cầu Giấy,Hà Nội,7.5,7.5,7.5,7.5,5.5
52221,6.9,1A Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,6.9,6.9,6.8,6.8
140890,6.8,X4 TT ĐH Thương Mại,Quận Cầu Giấy,Hà Nội,7.5,7.0,7.0,6.5,6.0
685177,6.3,19 Doãn Kế Thiện,Quận Cầu Giấy,Hà Nội,7.0,6.3,6.3,6.0,6.0
726012,6.9,23 Trung Hòa,Quận Cầu Giấy,Hà Nội,7.5,7.1,7.1,7.0,5.9
953223,5.0,20 Ngõ 33 Phan Văn Trường,Quận Cầu Giấy,Hà Nội,5.5,5.0,5.0,4.8,4.5
10296,7.3,326 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.0,7.5,7.1,7.0,6.8
156265,6.5,13H1 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.5,6.2,6.2
726012,6.9,23 Trung Hòa,Quận Cầu Giấy,Hà Nội,7.5,7.1,7.1,7.0,5.9
10296,7.3,326 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.0,7.5,7.1,7.0,6.8
194876,7.2,100 Trung Kính,Quận Cầu Giấy,Hà Nội,7.4,7.3,7.3,7.2,6.7
726012,6.9,23 Trung Hòa,Quận Cầu Giấy,Hà Nội,7.5,7.1,7.1,7.0,5.9
710464,7.8,8 Ngõ 100 Trung Kính,Quận Cầu Giấy,Hà Nội,8.4,8.0,7.9,7.7,7.0
710464,7.8,8 Ngõ 100 Trung Kính,Quận Cầu Giấy,Hà Nội,8.4,8.0,7.9,7.7,7.0
38292,7.6,112 C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.8,7.4,6.6
908398,6.0,2 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,6.7,6.5,5.8,5.5,5.4
156265,6.5,13H1 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.5,6.2,6.2
908398,6.0,2 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,6.7,6.5,5.8,5.5,5.4
908398,6.0,2 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,6.7,6.5,5.8,5.5,5.4
908398,6.0,2 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,6.7,6.5,5.8,5.5,5.4
908398,6.0,2 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,6.7,6.5,5.8,5.5,5.4
89729,5.9,6 Ngõ 76 Mai Dịch,Quận Cầu Giấy,Hà Nội,6.1,6.1,5.9,5.8,5.5
89729,5.9,6 Ngõ 76 Mai Dịch,Quận Cầu Giấy,Hà Nội,6.1,6.1,5.9,5.8,5.5
89729,5.9,6 Ngõ 76 Mai Dịch,Quận Cầu Giấy,Hà Nội,6.1,6.1,5.9,5.8,5.5
38292,7.6,112 C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.8,7.4,6.6
930529,8.0,35 Trung Hòa,Quận Cầu Giấy,Hà Nội,8.6,8.3,8.3,7.5,7.4
930529,8.0,35 Trung Hòa,Quận Cầu Giấy,Hà Nội,8.6,8.3,8.3,7.5,7.4
662265,7.7,20C Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.0,7.8,7.8,7.6,7.4
654857,7.8,"Tầng 1 Toà Richland, ngõ 181 Xuân Thủy ",Quận Cầu Giấy,Hà Nội,8.2,8.0,7.9,7.6,7.2
654857,7.8,"Tầng 1 Toà Richland, ngõ 181 Xuân Thủy ",Quận Cầu Giấy,Hà Nội,8.2,8.0,7.9,7.6,7.2
654857,7.8,"Tầng 1 Toà Richland, ngõ 181 Xuân Thủy ",Quận Cầu Giấy,Hà Nội,8.2,8.0,7.9,7.6,7.2
1037601,7.2,"6 Ngõ 245 Lạc Long Quân, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,8.0,7.5,7.5,7.0,6.0
710464,7.8,8 Ngõ 100 Trung Kính,Quận Cầu Giấy,Hà Nội,8.4,8.0,7.9,7.7,7.0
1037601,7.2,"6 Ngõ 245 Lạc Long Quân, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,8.0,7.5,7.5,7.0,6.0
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
174162,6.3,2B Ngõ 170 Hoàng Ngân,Quận Cầu Giấy,Hà Nội,7.3,6.5,6.3,5.9,5.5
174162,6.3,2B Ngõ 170 Hoàng Ngân,Quận Cầu Giấy,Hà Nội,7.3,6.5,6.3,5.9,5.5
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
174162,6.3,2B Ngõ 170 Hoàng Ngân,Quận Cầu Giấy,Hà Nội,7.3,6.5,6.3,5.9,5.5
1048889,9.4,"71B Trung Kính, P. Trung Hoà",Quận Cầu Giấy,Hà Nội,9.8,9.8,9.8,9.8,7.8
728536,7.2,28 Ngách 2 Ngõ 76 Duy Tân,Quận Cầu Giấy,Hà Nội,7.9,7.4,7.2,7.2,6.2
79279,7.2,183 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.9,7.5,7.1,6.8,6.8
79279,7.2,183 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.9,7.5,7.1,6.8,6.8
