RevId,UserId,ResId,Comment,image_urls,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Rating
1357538,985002,172897,"Do k phải người ăn chay nên thi thoảng cơn thèm thịt sẽ trỗi dậy nên cần nhất lúc ấy là đống thịt nướng này đây bỏ vào mồm.
- Cái này mình cũng biết do xem trên mạng, mang theo tâm trạng bán tính bán nghi đi ăn nhưng may là k làm mình thất vọng. Quán vỉa hè ghế vừa làm bàn vừa ngồi luôn ae chủ khác nhiệt tình vs khách nhé.
- Thịt nướng cháy cạnh thơm dã man mà trông 1 xiên cũng đầy đặn k quá bé. Vừa thịt nạc thịt mỡ nên ăn k bị khô, vị ướp thơm đậm đà tương ớt cũng dùng loại ngon nữa. À còn đc dưa chuột muối mặn mặn xin thêm thoải mái ăn cho đỡ ngấy mn nhé.
💲6k/xiên
📍Vỉa hè đường Nguyễn Ngọc Vũ",https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-137-636273577756250798.jpg,7,7,8,7,7,7.2
6436179,14739240,1000306,Ơ! Mk đặt topping trân châu mà ko có trân châu đâu. Đề nghị now hoàn tiền lại cho mk!!!,https://images.foody.vn/res/g101/1000306/s800/foody-yihetang-tra-sua-nuong-xuan-thuy-898-637305005898663368.jpg,1,1,1,5,5,2.6
3161008,9415386,660824,"Trà sữa vừa miệng mình gọi 70% đường vừa đúng luôn không ngọt quá cũng không nhạt quá hậu vị đọng lại có vị trà thơm
Trân châu vừa phải 
Đáng giá để thử","https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-338-637050604017142275.jpg,https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-967-637050604018079854.jpg",10,8,8,8,8,8.4
3082053,11730332,660824,"Đặt thử sữa tươi trân châu xào mà thất vọng quá, nhạt vô cùng nhạt, trân châu cũng ko có vị, bên trên có lớp bọt sữa cũng nhạt quá thể. Ko biết do nvien pha ko tốt hay chính vị món nvya nữa, nếu vị món nvay thì thật sự quá đắt khi phải bỏ ra 60k cho 1 cốc sữa tươi nvay",https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-281-637037478349019559.jpg,1,5,5,5,1,3.4
2611804,94779,225527,"Quán ăn cũng được,không phải là xuất sắc",https://images.foody.vn/res/g23/225527/s800/foody-com-ga-hai-nam-bun-dau-mo-862-636920548013310749.jpg,6,6,6,9,7,6.8
2473338,9493128,225527,"Giao hàng nhanh. Khi nhận cơm còn khá nóng.
- Cơm dẻo, ăn vừa ngon
- Bắp cải xào vừa miệng, đủ ăn
- Gà xào hơi mặn, gà ít 😢",https://images.foody.vn/res/g23/225527/s800/foody-com-ga-hai-nam-bun-dau-mo-599-636830121333085412.jpg,5,9,8,8,4,6.8
3521970,1658865,660824,Bình thường vẫn trung thành với TS thiết***Chago mà hôm nay đổi gió gọi TS nướng trân châu sợi. Vị kem bột ngọt lừ như sữa bột ngấy buồn nôn đến phát sợ! Mình thuộc dạng dễ tính mà còn thấy ớn!  60k cốc này quá phí tiền phí mồm!!!,https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-570-637103759436430681.jpg,1,3,5,5,1,3
467975,1109431,172897,"Trời lạnh đi quá thèm quá nên ghé vào ăn lun >w< 
Quán nằm ngay đầu ngõ trường mầm non Mặt Trời bé thơ, có 1 khoảg vỉa hè khá rộng rãi để mng ngồi ăn. 
Thịt xiên ở đây rẻ có 5k/ cái thôi, hơi bé hơn chỗ khác 1 chút nhưng mình thấy chất lượng, nhiều nạc, ai k thích ăn mỡ sẽ rất thíchh, ướp gia vị đậm đà. Mình đến sớm lúc còn vắng khách nên thịt có hơi khô 1 tẹo, chắc là quạt lâu rồi. Thích những quán thịt xiên có dưa chuột ntn ăn cho đỡ ngấy, dưa góp hơi nhạt, nếu mà thêm tí giấm sẽ rất ngon. Có mấy chai tương ớt để cho khách thích xịt bao nhiu thì xịt :3. Ai thích ăn bánh mì thì sẽ là 12k/ bánh mì 2 xiên 😝
Quán giờ tan tầm đông khách phết, mng mua về cũng nhiều, mình ngồi ăn 1 tí mà thấy mấy xe đến đợi mua mang về. 
2 bác bán hàng thân thiệt, bác trai quạt bác gái xếp thịt :3
Nchung là rẻ mà ngon :3
thitxiennuong","https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-681-635844766558025945.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-176-635844766546931319.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-780-635844766544743641.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-311-635844766536149241.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-634-635844766534899118.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-461-635844766534742856.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-291-635844766532398921.jpg",8,8,7,8,9,8
2947870,13606833,915026,Làm chậm hơn chỗ khác xíu và quán hơi bị bé nhưng đồ vẫn okee nhé giá cả hợp lý đồ vừa hi,https://images.foody.vn/res/g92/915026/s800/foody-tra-sua-mixue-duong-quang-ham-900-637013810331061081.jpg,10,8,4,6,7,7
1936420,9065778,126114,"*Chất lượng: ngày mưa gió mà lại đang thèm vịt nên mình gọi ngay Delivery Now, đúng hôm có mã giảm 25% hihi. Mình gọi nửa con vịt quay nhỏ, canh măng và bún. Suất này đủ cho 2-3 người ăn. Vịt quay ở đây luôn thơm và béo. Nước chấm ngon, ai ăn cay thì thêm ớt. Có rau và củ kiệu ăn kèm chống ngán. Canh măng đun nóng lại ăn ngon. Mua về cho nhiều canh hơn ăn ở quán. Đầy đủ măng,tiết và có cả cánh vịt.
*Giá cả: vịt quay nhỏ 124k, canh măng 30k, bún 12k. Giá cả hợp lý so với chất lượng.","https://images.foody.vn/res/g13/126114/s800/foody-vit-29-trung-hoa-426-636550248242201961.jpg,https://images.foody.vn/res/g13/126114/s800/foody-vit-29-trung-hoa-349-636550248226888276.jpg,https://images.foody.vn/res/g13/126114/s800/foody-vit-29-trung-hoa-434-636550248212824688.jpg",8,8,8,8,8,8
5875093,2185910,162895,"Thịt rán với dồi là 2 món best nhất của quán. mình chưa thấy đâu có thịt rán ngon như quán này, dồi cũng ngon thơm, các bạn nên thử . Suất 30k đc tặng thêm 1 ly sữa đậu nguyên chất quá rẻ 😍","https://images.foody.vn/res/g17/162895/s800/foody-bo-bun-dau-7-mon-951-637281823568727942.jpg,https://images.foody.vn/res/g17/162895/s800/foody-bo-bun-dau-7-mon-353-637281823568571679.jpg",10,10,10,10,10,10
2829711,9109156,660824,"Mình order bên chago, topping chọn kem cheese + trân châu như hình. Nhưng mở ra thì chỉ có mỗi trân châu. Có ảnh so sánh 2 cốc phía dưới. Chago nên xem lại khâu xử lý order nhé :)","https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-817-636990609258064483.jpg,https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-360-636990609250876362.jpg,https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-306-636990609242594398.jpg",3,5,5,5,5,4.6
6523673,9246891,162895,Bún bị mốc hay bị bẩn mà vẫn bán cho khách,https://images.foody.vn/res/g17/162895/s800/foody-bo-bun-dau-7-mon-894-637307882052485981.jpg,1,1,1,1,1,1
1750851,143301,698167,"có dịp xuống mạn này được người em đưa đi đổi gió với bánh cuốn Cao Bằng
Mình gọi 1 suất đầy đủ. Suất này đã gồm 1 trứng, 1 đĩa bánh cuốn thêm 1 miếng giò. Lúc bê lên bày ra đã thấy bắt mắt rồi đó
Không giống bánh cuốn Hà Nội.Nước chấm bánh cuốn Cao Bằng có phần vừa miệng hơn,dùng để chan chứ không chấm như HN, không đậm vị mắm mà thơm mùi nước ninh xương. Cá nhân rất mình có đôi phần ấn tượng nước dùng kiểu này. Phần trứng tráng, giò ngâm trong bát nước chấm khi ăn ngấm đều gia vị. Trứng không bị tanh, giò thì thơm. Cho vào ít măng chua làm bát nước chấm cay tê tê ăn kèm thêm là bánh cuốn. Vì vừa miệng nên ăn rất vào nha. Đồ lên rất nhanh,nước vối uống kèm được phục vụ miễn phí. Giá như gần mình hơn xíu thì tốt","https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-329-636453233549850200.jpg,https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-903-636453233549381414.jpg",8,9,9,8,9,8.6
29452,52923,12433,"Mình mới ăn ở đây có 1 lần vì quán khá là xa. Hôm mình đi ăn là đúng giờ trưa nên ngồi chờ lâu ơi là lâu. Được cái các bạn phục vụ quán này lịch sự, có mang nước ra rồi xin lỗi vì để khách chờ nên cũng không khó chịu lắm.

Bát phở ở đây to và nhiều, giá cũng đắt hơn trung bình. Xét về chất lượng thì mình không thấy quá xuất sắc, có điều nhãn quan thì phục vụ sạch đẹp nên cũng ưng ưng.",https://images.foody.vn/res/g2/12433/s800/foody-pho-10-ly-quoc-su-tran-cung-184485-635196297092253750.jpg,8,9,7,3,5,6.4
1046727,2102717,275255,"Trời ơi, siêu kết quán này luôn
Phục vụ chu đáo tận tình
Giá rẻ mà no căng
Sạch sẽ và free trà đá
Đi ăn toàn n.y trả tiền nên mình ko nhớ rõ là 30 hay 35k nhung mà hơn đứt mấy quán ở ngã tư sở.
Ăn mãi quán này không chán được ý
Có cả rau trần ăn kèm gọi thêm cũng được nhé. 
Đến thử một lần chắc chắn sẽ lại đến dài dài luôn.","https://images.foody.vn/res/g28/275255/s800/foody-ngu-binh-bun-bo-hue-403-636097568764093831.jpg,https://images.foody.vn/res/g28/275255/s800/foody-ngu-binh-bun-bo-hue-992-636097568763312524.jpg,https://images.foody.vn/res/g28/275255/s800/foody-ngu-binh-bun-bo-hue-172-636097568762843732.jpg,https://images.foody.vn/res/g28/275255/s800/foody-ngu-binh-bun-bo-hue-366-636097568762374941.jpg",10,10,9,8,10,9.4
1762092,8499466,698167,"Bánh cuốn 
Trước giờ hay ăn bánh cuốn ruốc tôm vs bánh cuốn thịt ở Hàng Cót với Bà Hoành ở Triệu Việt Vương nay có dịp được giới thiệu bánh cuốn Cao Bằng tiện đường nên ra đây ăn thử. Địa điểm chắc có lẽ gần các bạn Khu Cầu Giấy, cầu Nhật Tân nhưng khá dễ tìm, ngay đầu ngõ. 
Thấy biển ghi 25k/ suất mình gọi thử ai ngờ lúc anh chủ bê ra thì té ngửa 1 suất siêu đầy đặn gồm 1 bánh trứng, 1 đĩa bánh cuốn nhân thịt và 1 thanh giờ khá là to. Đặc biệt còn có măng ót ăn kèm siêu ngon, sợ mỗi ăn nhiều quá về lên mụn thôi.
1 sét đầy đặn như hình có 25k thôi, nước vối free nha","https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-363-636458405758483492.jpg,https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-513-636458405887716068.jpg,https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-315-636458405780047669.jpg,https://images.foody.vn/res/g70/698167/s800/foody-sang-lun-banh-cuon-trung-gio-cao-bang-486-636458405726137214.jpg",9,8,6,7,9,7.8
1470193,1875579,645720,"Mình rất hay uống ở Dingtea HQV, kể cả uống tại CH hay take away. Mình nghiện vị trà sữa nhài trân châu trắng. Yummy! Nhân viên rất nice, CH đẹp, ngồi ở khung cửa ngắm mưa rơi hoặc người đi lại trên con đường HQV thì nhã đừng hỏi ;).","https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-676-636325510190484166.jpg,https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-990-636325510190640453.jpg,https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-454-636325510190015404.jpg",7,7,7,8,7,7.2
1657500,1685023,645720,"Quán bé nhỏ xinh xinh nằm trên con đường hoàng quốc việt, không gian quán đẹp, có 2 tầng.
   Nhân viên rất nice, phục vụ nhanh nhẹn, mình gọi một sữa chua uống vị dâu. Vị dâu uống ngon, chua chua, trân châu trắng mềm, ngon. 
  Nói chung vẫn còn quay lại","https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-174-636403182218622792.jpg,https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-336-636403182219404108.jpg",9,8,8,7,7,7.8
2065674,964555,730438,"Mình thấy ko giống vị bánh mì Lạng Sơn lắm, bánh mì hơi nhạt ko rõ vị, thịt xiên ăn cũng đc. Nói chung là ăn cũng ổn, mình ăn 3 bánh 6 xiên hết 75k (2 người).",https://images.foody.vn/res/g74/730438/s800/foody-banh-mi-lang-son-ho-tung-mau-896-636618420823373969.jpg,6,6,6,7,6,6.2
2973030,10004864,781083,"Trà sữa rất ngon, mình hài lòng. Nhưng mình muốn góp ý nếu quán làm các món kem trứng nên để nắp đậy, sẽ dễ mở ra ăn phần kem trc. Trân trâu nấu vừa miệng, thơm và k bị sống, nhưng phần đường đen hơi ít, trà sữa hơi bị nhạt. Nhưng mình vẫn rất thích vì phần kem béo ngậy như caramel ý, cx có chút hương vani. Hôm trc thử matcha đá xay ở đây cx ngon nữa, vì đều có sẵn topping r nên cx k cần thêm. Để khi nào uống hết sẽ mua tiếp <3",https://images.foody.vn/res/g79/781083/s800/foody-leetee-tea-juice-ho-tung-mau-696-637018150152810189.jpg,8,8,5,4,3,5.6
2274139,11672492,730438,"Bánh mì vị nhạt, sốt hơi cay, nước đậu ngon, đáng để thử, sẽ quay lại vào dịp khasc 👍 Quán nằm trong ngõ, ko cần đi sâu lắm, cũng dễ tìm, đối diện số 12",https://images.foody.vn/res/g74/730438/s800/foody-banh-mi-lang-son-ho-tung-mau-347-636723459114467635.jpg,6,9,9,9,4,7.4
1675142,8468555,645720,"Quán  đẹp,  yên   tĩnh,   thích  hợp  tụ  tập  bạn  bè.  Nhân  viên   phục   vụ   tốt.   Quán   khá   ít  khách  nên  mình  rất  thích.  Có  thể  ngồi  cả  ngày   không  chán.  Đồ  uồng  thì  khỏi  bàn  rồi.   Sẽ  quay  lại  dài  dài.  Ủng  hộ  quán  nhiều  nhiều","https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-935-636411774240113088.jpg,https://images.foody.vn/res/g65/645720/s800/foody-ding-tea-hoang-quoc-viet-591-636411774233073931.jpg",8,8,8,8,8,8
4344895,12625308,781083,"Mình order 1 cốc sttcdd kem trứng, khá là ưng bụng. Lúc mới nhận mình cứ tưởng là ít tc nhưng thật ra lại vừa đủ  ))) Tc vừa đủ ngọt, sữa thì ngậy và thơm (mình không nhớ rõ lắm lol), uống với nhau thì vừa ngon luôn, thêm kem trứng nữa là tuyệt. Nhưng kem trứng mình cảm giác hơi bị tách lớp với sữa nên đến khi uống xong sữa mình vẫn còn kem trứng, và kem trứng ngọt lắm ấy nên thành ra hơi ngấy. Tóm lại oke, 1 trong những brand có sttcdd mình thấy ưng nhất hehe.",https://images.foody.vn/res/g79/781083/s800/foody-leetee-tea-juice-ho-tung-mau-183-637201218827049031.jpg,8,8,6,8,9,7.8
169280,194030,12433,"Ăn khá ngon, không gian ấm cúng, lành lạnh tí nữa thì ngon phải biết.","https://images.foody.vn/res/g2/12433/s800/foody-pho-10-ly-quoc-su-tran-cung-175-635502108053286605.jpg,https://images.foody.vn/res/g2/12433/s800/foody-pho-10-ly-quoc-su-tran-cung-473-635502108053286605.jpg",8,7,7,8,7,7.4
478327,1284477,12433,"Quán sạch sẽ, trang trí đẹp, ấm áp. Thái độ nhân viên chu đáo. Phở nấu không đều tay lắm, có hôm nước dùng nấu rất ngon nhưng có hôm thì bình thường còn hơi mặn. Giá quẩy hơi đắt :< gọi 2 quẩy mà thu luôn 5k trong khi chỗ khác được cái quẩy to đùng gấp mấy lần ý. Thịt bò không cho nhiều. Giá phở nói chung mắc so với mặt bằng chung 35k/bát nhưng đổi lại chỗ ngồi tốt nên có thể chấp nhận được.",https://images.foody.vn/res/g2/12433/s800/foody-pho-10-ly-quoc-su-tran-cung-232-635852674571602278.jpg,7,7,9,9,5,7.4
1886191,10322682,698167,"Mình đi ăn ngay ngày 1/1/2018 mà giờ mới review. Chủ quán cực kì nhiệt tình luôn, thấy mình lần đầu ăn còn ra hướng dẫn cách ăn từng li từng tí một. 
Nước dùng rất thanh, dễ dàng cho thêm các loại gia vị như măng chua hay tiêu cay... mà vẫn thanh và ngọt. Rất hợp ý mình. Ít quán khiến mình húp hết cả nước tới cuối cùng thế này.
Ảnh lúc đang ăn dở sực nhớ ra chụp nên còn 1/3 thôi. Suất 25k có 4 thanh bánh cuốn to, một tô có trứng, thịt băm, giò... Mình thấy khá đầy đặn.

5 sao vì chủ quán, hi vọng quán tiếp tục làm ăn phát đạt.",https://images.foody.vn/res/g70/698167/s800/foody-banh-cuon-cao-bang-sang-lun-864-636515626817113199.jpg,10,10,9,9,9,9.4
